244.316,234.446,224.578,214.714,
-1.2021,-0.917749,-0.588964,-0.155447,
-0.0285889,-0.0300354,-0.0375946,-0.0512665,
245.19,214.714,
-1.26801,-0.155447,
-0.0346341,-0.0512665,
244.988,237.428,229.86,222.288,214.714,
-2.12844,-1.51927,-1.00404,-0.557766,-0.155447,
-0.0877102,-0.0736384,-0.0628738,-0.0554165,-0.0512665,
243.631,233.992,224.354,214.714,
-1.81104,-1.25854,-0.68796,-0.155447,
-0.0543765,-0.0591648,-0.0581281,-0.0512665,
245.253,237.62,229.985,222.349,214.714,
-1.71892,-1.30665,-0.918453,-0.539624,-0.155447,
-0.056173,-0.0520558,-0.0498657,-0.0496026,-0.0512665,
244.206,214.714,
-2.01392,-0.155447,
-0.0784669,-0.0512665,
244.445,214.714,
-2.00564,-0.155447,
-0.0616156,-0.0512665,
244.112,234.324,224.519,214.714,
-1.70062,-0.995835,-0.571568,-0.155447,
-0.0954682,-0.0529284,-0.0381945,-0.0512665,
243.748,234.073,224.395,214.714,
-1.88029,-1.25726,-0.680312,-0.155447,
-0.0664816,-0.0620272,-0.0569555,-0.0512665,
244.876,214.714,
-2.35627,-0.155447,
-0.100369,-0.0512665,
244.984,237.417,214.714,
-2.03348,-1.54529,-0.155447,
-0.0627867,-0.0654608,-0.0512665,
244.074,234.291,214.714,
-2.00494,-1.33768,-0.155447,
-0.068758,-0.0667911,-0.0512665,
243.75,234.074,224.396,214.714,
-1.95841,-1.30492,-0.695499,-0.155447,
-0.0688474,-0.065598,-0.0597377,-0.0512665,
245.009,214.714,
-1.44872,-0.155447,
-0.022411,-0.0512665,
245.047,229.876,214.714,
-1.54398,-0.937937,-0.155447,
-0.0280001,-0.0488007,-0.0512665,
244.814,237.288,229.763,222.239,214.714,
-1.67956,-1.32165,-0.939744,-0.54672,-0.155447,
-0.045355,-0.0493986,-0.0517316,-0.0523543,-0.0512665,
243.668,234.022,214.714,
-1.90432,-1.23799,-0.155447,
-0.0752375,-0.0633504,-0.0512665,
243.761,234.077,224.395,214.714,
-1.62415,-1.16875,-0.664507,-0.155447,
-0.0429537,-0.050271,-0.0530419,-0.0512665,
245.239,237.605,229.973,222.343,214.714,
-1.44889,-1.1884,-0.880738,-0.533792,-0.155447,
-0.030675,-0.0373716,-0.0430358,-0.0476674,-0.0512665,
244.665,234.683,214.714,
-1.80688,-1.23126,-0.155447,
-0.0588403,-0.0563537,-0.0512665,
245.054,229.899,214.714,
-2.3472,-1.04381,-0.155447,
-0.105987,-0.0688586,-0.0512665,
245.064,214.714,
-1.51089,-0.155447,
-0.032622,-0.0512665,
245.142,237.531,214.714,
-1.46932,-1.23613,-0.155447,
-0.023594,-0.0369496,-0.0512665,
244.719,214.714,
-1.74046,-0.155447,
-0.0540488,-0.0512665,
243.678,234.024,224.369,214.714,
-1.61285,-1.11896,-0.640393,-0.155447,
-0.0526566,-0.0499443,-0.0494809,-0.0512665,
245.311,237.666,230.015,222.363,214.714,
-1.41869,-1.02075,-0.739568,-0.482145,-0.155447,
-0.0636889,-0.0423417,-0.0331556,-0.0361305,-0.0512665,
244.987,214.714,
-1.64308,-0.155447,
-0.0741777,-0.0512665,
243.616,233.981,224.349,214.714,
-1.8466,-1.29847,-0.703902,-0.155447,
-0.0512152,-0.0608401,-0.0608572,-0.0512665,
244.205,234.371,214.714,
-1.35543,-1.05712,-0.155447,
-0.0226962,-0.0371349,-0.0512665,
244.257,214.714,
-2.16457,-0.155447,
-0.0756658,-0.0512665,
245.028,214.714,
-1.61863,-0.155447,
-0.0517984,-0.0512665,
243.53,233.932,224.325,214.714,
-1.92915,-1.2297,-0.659877,-0.155447,
-0.0817239,-0.0648786,-0.0547261,-0.0512665,
243.759,234.08,214.714,
-1.83159,-1.22278,-0.155447,
-0.0660972,-0.0597702,-0.0512665,
244.751,214.714,
-1.57975,-0.155447,
-0.0526908,-0.0512665,
245.113,229.91,214.714,
-1.24811,-0.782207,-0.155447,
-0.0300994,-0.0335517,-0.0512665,
244.439,228.951,221.22,214.714,
-1.73917,-1.13049,-0.572732,-0.155447,
-0.00050714,-0.0667543,-0.0744567,-0.0512665,
245.323,214.714,
-2.17237,-0.155447,
-0.107992,-0.0512665,
244.741,214.714,
-2.03644,-0.155447,
-0.0710579,-0.0512665,
244.869,214.714,
-2.22019,-0.155447,
-0.0774417,-0.0512665,
245.343,214.714,
-1.62215,-0.155447,
-0.0458172,-0.0512665,
244.286,234.426,224.567,214.714,
-0.966597,-0.795571,-0.55384,-0.155447,
-0.016666,-0.0194756,-0.0310091,-0.0512665,
244.176,234.354,224.533,214.714,
-1.33106,-0.96304,-0.59651,-0.155447,
-0.0401091,-0.0360865,-0.0398057,-0.0512665,
244.864,214.714,
-2.36001,-0.155447,
-0.112318,-0.0512665,
244.68,234.69,224.699,214.714,
-0.948527,-0.750699,-0.535661,-0.155447,
-0.0238755,-0.0181906,-0.0273209,-0.0512665,
244.883,237.343,214.714,
-1.77929,-1.33788,-0.155447,
-0.0612924,-0.0559653,-0.0512665,
243.954,234.202,214.714,
-1.43368,-1.14225,-0.155447,
-0.0163994,-0.0411601,-0.0512665,
245.108,214.714,
-1.50846,-0.155447,
-0.0560476,-0.0512665,
244.364,214.714,
-1.93815,-0.155447,
-0.078819,-0.0512665,
244.369,234.481,224.595,214.714,
-0.891757,-0.748594,-0.539135,-0.155447,
-0.0147661,-0.0160104,-0.0281772,-0.0512665,
244.907,237.356,214.714,
-0.882567,-0.841228,-0.155447,
-6.82857e-05,-0.0110794,-0.0512665,
244.228,214.714,
-1.96979,-0.155447,
-0.0747265,-0.0512665,
244.012,234.246,214.714,
-1.85531,-1.29461,-0.155447,
-0.0532455,-0.0601836,-0.0512665,
245.348,214.714,
-1.5304,-0.155447,
-0.0747726,-0.0512665,
244.413,214.714,
-2.14464,-0.155447,
-0.0690081,-0.0512665,
243.915,234.185,224.449,214.714,
-1.65689,-1.088,-0.621379,-0.155447,
-0.0671353,-0.0514082,-0.0461185,-0.0512665,
244.764,214.714,
-1.97424,-0.155447,
-0.0495199,-0.0512665,
244.065,234.284,214.714,
-1.69585,-1.12342,-0.155447,
-0.0654135,-0.0528238,-0.0512665,
243.996,234.237,214.714,
-1.70423,-1.16232,-0.155447,
-0.0579671,-0.0533674,-0.0512665,
244.63,224.685,214.714,
-1.30165,-0.568988,-0.155447,
-0.0500339,-0.0343826,-0.0512665,
244.659,234.68,214.714,
-1.8919,-1.26577,-0.155447,
-0.0652589,-0.0601415,-0.0512665,
244.439,228.832,221.777,214.714,
-1.73917,-1.07858,-0.559485,-0.155447,
-0.00050714,-0.0838654,-0.0641585,-0.0512665,
245.152,214.714,
-1.89473,-0.155447,
-0.0477629,-0.0512665,
245.225,214.714,
-1.92693,-0.155447,
-0.0622337,-0.0512665,
244.728,229.727,222.222,214.714,
-2.0485,-1.00849,-0.560661,-0.155447,
-0.0761841,-0.0626194,-0.0566665,-0.0512665,
245.33,237.67,230.015,222.364,214.714,
-1.31563,-1.21662,-0.939489,-0.560407,-0.155447,
0.00201719,-0.0262118,-0.0445021,-0.0528536,-0.0512665,
243.761,234.076,214.714,
-1.44872,-1.07188,-0.155447,
-0.0352738,-0.0422366,-0.0512665,
244.719,214.714,
-1.85849,-0.155447,
-0.0690988,-0.0512665,
243.94,234.197,214.714,
-0.997575,-0.749011,-0.155447,
-0.032611,-0.0213204,-0.0512665,
244.087,234.309,214.714,
-2.18361,-1.33401,-0.155447,
-0.0999951,-0.0748306,-0.0512665,
244.718,214.714,
-1.77415,-0.155447,
-0.0215289,-0.0512665,
244.68,229.696,222.206,214.714,
-1.86506,-1.03009,-0.574209,-0.155447,
-0.0459713,-0.0611766,-0.059361,-0.0512665,
244.439,223.166,214.714,
-1.73917,-0.669997,-0.155447,
-0.00050714,-0.0779714,-0.0512665,
244.356,214.714,
-1.9607,-0.155447,
-0.057723,-0.0512665,
244.847,214.714,
-1.57711,-0.155447,
-0.0314813,-0.0512665,
244.024,234.257,214.714,
-1.71645,-1.14499,-0.155447,
-0.0640137,-0.0538552,-0.0512665,
