178.076,171.321,164.585,157.063,154.681,155.91,156.992,
-2.0001,-2.32416,-1.8476,-5.15511,-13.3045,-21.8431,-30.3961,
0.0660817,0.0092307,-0.17106,0.923968,1.5741,1.77933,1.53967,
184.831,166.693,156.992,
-1.70894,-1.72921,-30.3961,
-0.00050714,0.02971,1.53967,
184.831,167.981,156.992,
-1.70894,-1.50302,-30.3961,
-0.00050714,-0.0658033,1.53967,
177.816,170.842,162.131,157.502,156.742,156.992,
-1.94442,-1.35423,-3.72588,-11.711,-21.0256,-30.3961,
0.0210882,-0.236519,0.711305,1.32328,1.5994,1.53967,
184.831,176.928,169.033,161.063,156.992,
-1.70894,-1.54465,-1.16223,-4.5841,-30.3961,
-0.00050714,-0.0378306,-0.0557324,0.813862,1.53967,
184.831,168.96,156.992,
-1.70894,-1.2156,-30.3961,
-0.00050714,-0.0561816,1.53967,
-0.00050714,0.0106903,0.0109039,0.934382,1.53967,
184.831,175.523,166.214,156.992,
-1.70894,-1.87538,-2.04529,-30.3961,
-0.00050714,0.0271655,0.00023819,1.53967,
177.223,169.604,162.376,157.977,156.992,
-1.09195,-0.775418,-2.99632,-8.99581,-30.3961,
-0.111266,0.0783093,0.56822,1.35847,1.53967,
184.831,175.028,165.234,156.992,
-1.70894,-1.813,-2.2265,-30.3961,
-0.00050714,0.0240715,0.062651,1.53967,
184.831,175.484,166.15,156.992,
-1.70894,-1.9306,-2.46952,-30.3961,
-0.00050714,0.0443105,0.0674171,1.53967,
184.831,175.382,165.959,156.582,156.992,
-1.70894,-1.80246,-2.46979,-22.2949,-30.3961,
-0.00050714,0.0303011,0.121107,1.65119,1.53967,
184.831,176.978,169.132,156.992,
-1.70894,-1.50899,-1.12117,-30.3961,
-0.00050714,-0.0439156,-0.0483699,1.53967,
184.831,176.588,168.345,157.051,156.992,
-1.70894,-1.68152,-1.56399,-12.9618,-30.3961,
-0.00050714,-0.00746936,-0.0223699,1.38594,1.53967,
184.831,176.517,168.204,160.543,156.992,
-1.70894,-1.59317,-1.42289,-5.06031,-30.3961,
-0.00050714,-0.0222723,-0.0136184,0.84704,1.53967,
178.087,171.339,164.717,158.946,156.69,156.992,
-1.31068,-1.03311,-2.23108,-7.30238,-14.7436,-30.3961,
-0.0837519,0.0352498,0.356498,1.04181,1.46744,1.53967,
184.831,176.882,168.937,157.228,156.992,
-1.70894,-1.49107,-1.14521,-12.6092,-30.3961,
-0.00050714,-0.0448745,-0.0327131,1.36983,1.53967,
184.831,176.667,168.505,156.992,
-1.70894,-1.70703,-1.56103,-30.3961,
-0.00050714,-0.00451081,-0.0358122,1.53967,
184.831,175.923,167.02,156.992,
-1.70894,-1.50277,-1.69012,-30.3961,
-0.00050714,-0.023413,0.0878578,1.53967,
184.831,176.406,167.984,156.992,
-1.70894,-1.60244,-1.33239,-30.3961,
-0.00050714,-0.0235612,-0.0393353,1.53967,
184.831,175.792,166.755,156.992,
-1.70894,-1.51776,-1.65778,-30.3961,
-0.00050714,-0.0223076,0.072778,1.53967,
184.831,176.555,168.279,156.992,
-1.70894,-1.71621,-1.67759,-30.3961,
-0.00050714,0.000184179,-0.0115962,1.53967,
184.831,176.63,168.457,156.992,
-1.70894,-1.57694,-0.915564,-30.3961,
-0.00050714,-0.0400527,-0.129811,1.53967,
184.831,176.401,167.97,156.992,
-1.70894,-1.90312,-1.94576,-30.3961,
-0.00050714,0.0303057,-0.0364546,1.53967,
184.831,175.894,166.956,156.992,
-1.70894,-1.95266,-2.10867,-30.3961,
-0.00050714,0.0386964,-0.020131,1.53967,
184.831,168.812,156.992,
-1.70894,-0.395142,-30.3961,
-0.00050714,-0.0521837,1.53967,
178.08,171.331,164.659,156.488,156.992,
-1.17548,-0.619861,-1.59203,-14.3718,-30.3961,
-0.11885,-0.00706008,0.334863,1.48296,1.53967,
184.831,176.559,168.29,156.992,
-1.70894,-1.6675,-1.46935,-30.3961,
-0.00050714,-0.0119987,-0.0384005,1.53967,
184.831,175.664,166.496,156.992,
-1.70894,-1.89679,-2.07038,-30.3961,
-0.00050714,0.0305976,-0.00361702,1.53967,
184.831,177.314,169.812,156.992,
-1.70894,-1.55876,-1.05181,-30.3961,
-0.00050714,-0.0415875,-0.0955145,1.53967,
184.831,176.865,168.901,157.262,156.992,
-1.70894,-1.44254,-1.11261,-12.6469,-30.3961,
-0.00050714,-0.0518856,-0.0164524,1.36896,1.53967,
184.831,168.103,156.992,
-1.70894,-1.30138,-30.3961,
-0.00050714,-0.010623,1.53967,
184.831,175.678,166.528,156.992,
-1.70894,-1.84315,-2.12303,-30.3961,
-0.00050714,0.0262257,0.0313307,1.53967,
184.831,176.433,168.07,156.333,156.992,
-1.70894,-1.48011,-0.688531,-12.1836,-30.3961,
-0.00050714,-0.0573929,-0.13477,1.43124,1.53967,
184.831,166.735,156.992,
-1.70894,-1.74097,-30.3961,
-0.00050714,0.0557837,1.53967,
184.831,175.328,165.844,156.461,156.565,156.992,
-1.70894,-1.42969,-1.86091,-13.9512,-22.1747,-30.3961,
-0.00050714,-0.0251104,0.149136,1.46091,1.65442,1.53967,
184.831,168.529,156.992,
-1.70894,-1.08399,-30.3961,
-0.00050714,-0.0908309,1.53967,
184.831,175.592,166.363,156.992,
-1.70894,-1.85926,-2.32104,-30.3961,
-0.00050714,0.0330875,0.0669495,1.53967,
184.831,177.436,170.058,161.774,156.992,
-1.70894,-1.44115,-0.857746,-4.09303,-30.3961,
-0.00050714,-0.0647228,-0.0859343,0.778993,1.53967,
184.831,175.768,166.711,156.992,
-1.70894,-1.78648,-2.13148,-30.3961,
-0.00050714,0.0204662,0.0585367,1.53967,
184.831,167.951,156.992,
-1.70894,-1.14593,-30.3961,
-0.00050714,-0.0827113,1.53967,
178.045,171.259,164.539,158.488,156.292,156.992,
-1.29004,-0.889962,-1.77846,-6.75125,-14.3904,-30.3961,
-0.0915328,0.00503525,0.289197,1.03768,1.49559,1.53967,
177.857,170.899,157.842,156.899,156.992,
-0.617757,0.605566,-11.3249,-20.825,-30.3961,
-0.237213,-0.0382378,1.32222,1.57382,1.53967,
184.831,176.237,167.643,156.992,
-1.70894,-1.6019,-1.4721,-30.3961,
-0.00050714,-0.0190913,-0.00580221,1.53967,
177.389,169.957,156.992,
-0.903085,0.0102266,-30.3961,
-0.165137,-0.0293285,1.53967,
184.831,175.654,166.489,156.992,
-1.70894,-1.73882,-2.16055,-30.3961,
-0.00050714,0.0158195,0.0849443,1.53967,
184.831,176.585,168.344,156.992,
-1.70894,-1.58617,-1.27367,-30.3961,
-0.00050714,-0.0278314,-0.0465333,1.53967,
178.157,171.489,164.841,158.326,156.412,156.992,
-1.7733,-2.04358,-2.62489,-6.85474,-22.4108,-30.3961,
0.0224351,0.0612231,0.115857,0.978791,1.6907,1.53967,
177.575,170.39,161.559,157.188,156.659,156.992,
-0.69645,0.799753,-2.4268,-10.9725,-20.6681,-30.3961,
-0.224353,-0.133872,0.778791,1.36194,1.61556,1.53967,
177.868,170.905,163.999,157.937,155.926,156.433,156.992,
-1.32515,-0.963846,-1.79584,-6.72482,-14.4097,-22.404,-30.3961,
-0.0815384,0.00595011,0.261959,1.0507,1.52657,1.68956,1.53967,
178.086,171.341,164.599,157.771,155.491,156.235,156.992,
-1.70285,-1.75611,-1.96569,-6.09503,-13.9383,-22.1676,-30.3961,
0.00109865,0.0170893,0.0474647,0.977507,1.53622,1.72361,1.53967,
184.831,176.586,168.347,156.992,
-1.70894,-1.69612,-1.43406,-30.3961,
-0.00050714,-0.00963945,-0.0609831,1.53967,
184.831,177.216,169.621,156.992,
-1.70894,-1.49072,-0.893794,-30.3961,
-0.00050714,-0.0551688,-0.100079,1.53967,
184.831,175.302,165.78,156.205,156.992,
-1.70894,-1.57991,-1.86157,-13.805,-30.3961,
-0.00050714,-0.00927901,0.0857206,1.47575,1.53967,
184.831,176.598,168.367,156.992,
-1.70894,-1.68431,-1.57431,-30.3961,
-0.00050714,-0.00682671,-0.0212485,1.53967,
184.831,175.598,166.376,156.992,
-1.70894,-1.54224,-1.89151,-30.3961,
-0.00050714,-0.0128489,0.111318,1.53967,
184.831,167.026,159.838,156.992,
-1.70894,-2.00275,-5.88206,-30.3961,
-0.00050714,0.043951,0.892522,1.53967,
184.831,175.764,166.697,156.992,
-1.70894,-1.56525,-1.6443,-30.3961,
-0.00050714,-0.0173747,0.0486237,1.53967,
184.831,175.718,166.615,156.992,
-1.70894,-1.79428,-2.21112,-30.3961,
-0.00050714,0.0233982,0.0722813,1.53967,
184.831,176.587,168.345,156.992,
-1.70894,-1.88373,-1.8178,-30.3961,
-0.00050714,0.0247546,-0.0589089,1.53967,
184.831,176.226,167.622,160.18,156.992,
-1.70894,-1.77734,-1.84992,-5.52972,-30.3961,
-0.00050714,0.0122987,0.000463823,0.864106,1.53967,
184.831,175.849,166.866,156.992,
-1.70894,-1.6891,-1.6392,-30.3961,
-0.00050714,-0.00389632,-0.00720187,1.53967,
184.831,176.139,167.451,160.218,156.992,
-1.70894,-1.62864,-1.82122,-5.76294,-30.3961,
-0.00050714,-0.00575443,0.0622942,0.884806,1.53967,
184.831,176.178,167.526,160.167,156.992,
-1.70894,-1.72746,-1.84848,-5.62729,-30.3961,
-0.00050714,0.00642505,0.0231867,0.872733,1.53967,
184.831,175.564,166.301,156.992,
-1.70894,-1.92715,-2.25885,-30.3961,
-0.00050714,0.0386315,0.0239896,1.53967,
184.831,175.959,167.087,156.992,
-1.70894,-2.05221,-2.36621,-30.3961,
-0.00050714,0.0574394,-0.00710155,1.53967,
184.831,167.89,156.992,
-1.70894,-1.52695,-30.3961,
-0.00050714,0.0244064,1.53967,
184.831,175.593,166.356,156.992,
-1.70894,-1.66945,-1.5976,-30.3961,
-0.00050714,-0.00703453,-0.00751517,1.53967,
