92.4031,92.2198,91.7495,91.1126,90.4285,89.816,89.3945,89.285,89.6076,89.9056,
-217.541,-221.948,-226.335,-230.701,-235.06,-239.429,-243.821,-248.23,-252.629,-256.608,
1.57095,1.49208,1.44043,1.416,1.41878,1.44879,1.50601,1.59045,1.7021,1.55916,
92.4031,92.2193,91.7476,91.1088,90.4225,89.8078,89.3844,89.2734,89.5953,89.9056,
-217.541,-221.93,-226.299,-230.648,-234.989,-239.34,-243.714,-248.106,-252.487,-256.608,
1.57095,1.49154,1.43952,1.4149,1.41766,1.44781,1.50535,1.59028,1.70259,1.55916,
92.4031,92.1116,91.3898,90.4668,89.568,88.9195,88.7512,89.2916,89.9056,
-217.541,-222.449,-227.315,-232.147,-236.984,-241.86,-246.774,-251.658,-256.608,
1.57095,1.45976,1.39505,1.37682,1.40508,1.47981,1.60103,1.76873,1.55916,
92.4031,92.2052,91.6995,91.0189,90.2951,89.6591,89.243,89.1802,89.603,89.9056,
-217.541,-222.017,-226.47,-230.9,-235.323,-239.76,-244.221,-248.701,-253.161,-256.608,
1.57095,1.48724,1.4331,1.40855,1.41357,1.44818,1.51236,1.60613,1.72947,1.55916,
92.4031,92.197,91.6705,90.9624,90.2098,89.549,89.1177,89.0552,89.4993,89.9056,
-217.541,-221.941,-226.316,-230.666,-235.008,-239.365,-243.75,-248.154,-252.536,-256.608,
1.57095,1.48229,1.42499,1.39906,1.4045,1.4413,1.50946,1.60898,1.73988,1.55916,
92.4031,92.1892,91.6502,90.9415,90.2168,89.6297,89.3354,89.4895,89.9056,
-217.541,-222.448,-227.332,-232.195,-237.055,-241.933,-246.837,-251.746,-256.608,
1.57095,1.48881,1.43821,1.41916,1.43165,1.47568,1.55125,1.65837,1.55916,
92.4031,92.2533,91.865,91.3319,90.7468,90.2024,89.7913,89.6073,89.7439,89.9056,
-217.541,-221.975,-226.395,-230.8,-235.199,-239.603,-244.021,-248.454,-252.888,-256.608,
1.57095,1.5066,1.46327,1.44096,1.43968,1.45941,1.50017,1.56194,1.64474,1.55916,
92.4031,92.1917,91.6522,90.9274,90.1584,89.4857,89.0509,88.9976,89.4674,89.9056,
-217.541,-221.927,-226.286,-230.619,-234.944,-239.285,-243.655,-248.046,-252.41,-256.608,
1.57095,1.47975,1.42095,1.39454,1.40054,1.43894,1.50975,1.61295,1.74855,1.55916,
92.4031,92.2289,91.7809,91.1723,90.5154,89.9219,89.5041,89.3756,89.6494,89.9056,
-217.541,-221.954,-226.35,-230.726,-235.095,-239.473,-243.871,-248.286,-252.694,-256.608,
1.57095,1.49603,1.44665,1.42283,1.42455,1.45182,1.50464,1.583,1.68692,1.55916,
92.4031,92.2008,91.6914,91.0225,90.3406,89.7919,89.5238,89.6844,89.9056,
-217.541,-222.531,-227.501,-232.452,-237.401,-242.366,-247.354,-252.346,-256.608,
1.57095,1.49455,1.44766,1.43027,1.44238,1.484,1.55511,1.65573,1.55916,
89.8465,89.9056,
-255.242,-256.608,
1.66412,1.55916,
92.4031,92.2314,91.7896,91.1891,90.5407,89.9542,89.5405,89.411,89.6773,89.9056,
-217.541,-221.989,-226.42,-230.832,-235.237,-239.651,-244.084,-248.534,-252.977,-256.608,
1.57095,1.49765,1.44931,1.42594,1.42752,1.45406,1.50556,1.58203,1.68345,1.55916,
92.4031,92.2394,91.8171,91.241,90.6152,90.0433,89.6292,89.478,89.6943,89.9056,
-217.541,-221.956,-226.354,-230.735,-235.109,-239.491,-243.89,-248.305,-252.717,-256.608,
1.57095,1.50046,1.45363,1.43044,1.43091,1.45503,1.50281,1.57423,1.66931,1.55916,
92.4031,92.247,91.8438,91.2927,90.6918,90.1394,89.7338,89.574,89.7593,89.9056,
-217.541,-222.005,-226.454,-230.887,-235.314,-239.747,-244.196,-248.66,-253.122,-256.608,
1.57095,1.50445,1.46007,1.43782,1.43768,1.45966,1.50376,1.56998,1.65832,1.55916,
92.4031,92.2269,91.774,91.1589,90.4954,89.8965,89.4761,89.349,89.6298,89.9056,
-217.541,-221.954,-226.348,-230.722,-235.09,-239.467,-243.864,-248.279,-252.686,-256.608,
1.57095,1.49518,1.44528,1.42126,1.42311,1.45084,1.50444,1.58391,1.68926,1.55916,
92.4031,92.2237,91.7632,91.1395,90.4697,89.87,89.4576,89.3507,89.667,89.9056,
-217.541,-221.994,-226.428,-230.842,-235.249,-239.667,-244.105,-248.561,-253.005,-256.608,
1.57095,1.49452,1.44448,1.42081,1.42352,1.45261,1.50808,1.58993,1.69816,1.55916,
92.4031,92.2466,91.8423,91.2893,90.6859,90.1304,89.7209,89.5568,89.7372,89.9056,
-217.541,-221.982,-226.409,-230.82,-235.224,-239.635,-244.061,-248.503,-252.943,-256.608,
