186.488,179.26,172.222,157.413,
-1.72326,-1.25981,0.410604,-18.2455,
-0.0140625,-0.131267,-0.35212,1.53618,
193.736,177.226,168.984,157.413,
-1.71346,-1.13035,-0.562723,-18.2455,
-0.00050714,-0.061773,-0.0736699,1.53618,
193.736,185.522,177.312,169.127,157.413,
-1.71346,-1.67924,-1.43431,-0.7535,-18.2455,
-0.00050714,-0.0124102,-0.0518227,-0.118745,1.53618,
-1.17639,0.0727728,1.51004,-1.10604,-9.0133,-18.2455,
-0.133869,-0.195651,-0.185854,0.718691,1.2927,1.53618,
193.736,185.838,177.962,170.115,157.413,
-1.71346,-1.47206,-0.831088,0.0967031,-18.2455,
-0.00050714,-0.058243,-0.101805,-0.131193,1.53618,
186.547,179.376,172.383,163.601,157.413,
-1.71375,-1.25326,0.35616,-1.32175,-18.2455,
-0.0157285,-0.128856,-0.339891,0.654835,1.53618,
186.52,179.335,172.349,163.449,158.549,157.413,
-1.62288,-0.975038,0.788558,-0.938425,-8.86332,-18.2455,
-0.0379194,-0.155278,-0.352582,0.669343,1.29893,1.53618,
186.202,178.772,171.299,162.985,157.413,
-0.983586,0.509053,1.74819,-1.32731,-18.2455,
-0.170026,-0.203899,-0.102128,0.757755,1.53618,
186.541,179.428,172.367,163.575,158.681,157.413,
-1.21239,-0.00380282,1.48733,-0.976138,-8.90557,-18.2455,
-0.128734,-0.198026,-0.208382,0.699629,1.28115,1.53618,
186.5,179.306,172.228,163.506,158.638,157.413,
-1.46641,-0.64703,0.867586,-1.24748,-9.03136,-18.2455,
-0.0707608,-0.159097,-0.265515,0.682517,1.28308,1.53618,
193.736,185.417,177.11,168.819,157.413,
-1.71346,-1.5478,-1.09031,-0.387652,-18.2455,
-0.00050714,-0.0383892,-0.070708,-0.0974636,1.53618,
193.736,175.97,167.087,157.413,
-1.71346,-1.67615,-1.63565,-18.2455,
-0.00050714,-0.00372402,-0.00540185,1.53618,
186.273,178.882,171.538,163.042,157.413,
-1.22945,-0.0630038,1.37393,-1.24065,-18.2455,
-0.11983,-0.184059,-0.193192,0.731414,1.53618,
193.736,185.012,176.289,167.567,157.413,
-1.71346,-1.68711,-1.61085,-1.47553,-18.2455,
-0.00050714,-0.00570705,-0.0119532,-0.0192455,1.53618,
186.26,178.854,171.462,157.413,
-1.19409,-0.0246088,1.23056,-18.2455,
-0.125603,-0.175015,-0.148742,1.53618,
193.736,185.671,177.619,169.594,157.413,
-1.71346,-1.54583,-1.04892,-0.219895,-18.2455,
-0.00050714,-0.0411317,-0.0822157,-0.123759,1.53618,
186.52,179.379,172.291,163.55,158.678,157.413,
-1.23885,-0.0806592,1.37846,-1.07752,-8.95928,-18.2455,
-0.122037,-0.190719,-0.206555,0.699437,1.28035,1.53618,
193.736,185.981,178.276,170.655,157.413,
-1.71346,-1.37668,-0.427282,1.05372,-18.2455,
-0.00050714,-0.0846461,-0.158917,-0.22332,1.53618,
193.736,186.232,178.77,171.355,157.413,
-1.71346,-1.37407,-0.496088,0.722451,-18.2455,
-0.00050714,-0.0855211,-0.144368,-0.177048,1.53618,
193.736,178.245,170.554,157.413,
-1.71346,-0.783305,0.267141,-18.2455,
-0.00050714,-0.113468,-0.156509,1.53618,
186.61,179.511,172.604,163.672,158.636,157.413,
-1.6531,-1.06981,0.634348,-1.02491,-8.87146,-18.2455,
-0.0308302,-0.147542,-0.350642,0.654239,1.28318,1.53618,
186.36,179.032,171.778,163.271,158.593,157.413,
-1.38467,-0.474961,0.911119,-1.46982,-9.18934,-18.2455,
-0.0863053,-0.158441,-0.216914,0.705502,1.28987,1.53618,
186.474,179.265,172.147,163.46,158.636,157.413,
-1.38329,-0.44488,1.03282,-1.23538,-9.04008,-18.2455,
-0.0889013,-0.168523,-0.239373,0.692681,1.28453,1.53618,
186.501,179.336,172.252,163.473,158.629,157.413,
-1.29749,-0.206565,1.33605,-0.999902,-8.92441,-18.2455,
-0.109309,-0.187808,-0.236005,0.698011,1.28874,1.53618,
193.736,185.007,176.279,167.551,157.413,
-1.71346,-1.63677,-1.47393,-1.31242,-18.2455,
-0.00050714,-0.0153913,-0.0202497,-0.0150823,1.53618,
186.28,178.907,171.568,163.048,158.514,157.413,
-1.17295,0.083791,1.52878,-1.15477,-9.07713,-18.2455,
-0.132415,-0.193425,-0.183537,0.7354,1.30864,1.53618,
193.736,176.132,167.33,157.413,
-1.71346,-1.67043,-1.60712,-18.2455,
-0.00050714,-0.0052004,-0.00938954,1.53618,
193.736,177.913,170.076,157.413,
-1.71346,-0.732514,0.483709,-18.2455,
-0.00050714,-0.123299,-0.184635,1.53618,
193.736,178.48,170.915,157.413,
-1.71346,-0.722902,0.399804,-18.2455,
-0.00050714,-0.122942,-0.170155,1.53618,
186.696,179.693,172.844,163.875,158.732,157.413,
-1.5479,-0.826511,0.787756,-1.0241,-8.85091,-18.2455,
-0.0547987,-0.158785,-0.312467,0.652128,1.26834,1.53618,
186.426,179.22,171.973,163.463,157.413,
-1.00187,0.460744,1.69489,-1.25747,-18.2455,
-0.171099,-0.20693,-0.108002,0.72741,1.53618,
193.736,177.844,169.96,157.413,
-1.71346,-0.781051,0.331986,-18.2455,
-0.00050714,-0.114253,-0.16561,1.53618,
186.463,179.227,172.117,163.43,158.608,157.413,
-1.51359,-0.764425,0.762312,-1.30205,-9.06623,-18.2455,
-0.0598808,-0.151902,-0.27657,0.683049,1.2873,1.53618,
186.163,178.693,171.15,163.008,158.596,157.413,
-0.931982,0.588277,1.64143,-1.59825,-9.33451,-18.2455,
-0.178471,-0.196414,-0.0543346,0.76331,1.29348,1.53618,
193.736,177.942,170.093,157.413,
-1.71346,-0.98794,-0.0344623,-18.2455,
-0.00050714,-0.0943601,-0.148163,1.53618,
186.18,178.715,171.2,163.023,158.59,157.413,
-1.00462,0.413644,1.50573,-1.61461,-9.33449,-18.2455,
-0.1636,-0.188989,-0.0766752,0.755986,1.2936,1.53618,
193.736,184.795,175.854,166.913,157.413,
-1.71346,-1.70138,-1.66912,-1.60901,-18.2455,
-0.00050714,-0.00233666,-0.00502298,-0.0085661,1.53618,
186.515,179.363,172.255,163.584,158.708,157.413,
-1.24254,-0.113404,1.26462,-1.23406,-9.03536,-18.2455,
-0.120295,-0.183474,-0.190044,0.698313,1.27372,1.53618,
193.736,184.718,175.701,166.685,157.413,
-1.71346,-1.6688,-1.55844,-1.40412,-18.2455,
-0.00050714,-0.00899689,-0.0150776,-0.0187492,1.53618,
193.736,178.002,170.179,157.413,
-1.71346,-0.829885,0.133758,-18.2455,
-0.00050714,-0.104168,-0.139072,1.53618,
186.374,179.091,171.842,163.262,157.413,
-1.18987,0.0323098,1.44869,-1.17739,-18.2455,
-0.130058,-0.191041,-0.183454,0.721457,1.53618,
193.736,177.903,170.033,157.413,
-1.71346,-0.616567,0.436249,-18.2455,
-0.00050714,-0.120417,-0.141202,1.53618,
193.736,176.262,167.526,157.413,
-1.71346,-1.58356,-1.41145,-18.2455,
-0.00050714,-0.0151938,-0.0244128,1.53618,
186.435,179.194,172.025,163.391,157.413,
-1.32428,-0.304056,1.13832,-1.25404,-18.2455,
-0.101311,-0.173944,-0.218406,0.702267,1.53618,
193.736,185.007,176.278,167.553,157.413,
-1.71346,-1.79072,-1.84418,-1.59316,-18.2455,
-0.00050714,0.0128476,-0.00595911,-0.0569274,1.53618,
193.736,177.914,170.069,157.413,
-1.71346,-0.772923,0.370332,-18.2455,
-0.00050714,-0.116922,-0.172155,1.53618,
186.251,178.861,171.457,163.055,158.552,157.413,
-1.06394,0.323209,1.6309,-1.28222,-9.1524,-18.2455,
-0.154331,-0.198456,-0.132884,0.74595,1.3023,1.53618,
186.658,179.638,172.724,163.801,158.731,157.413,
-1.37907,-0.411106,1.14552,-0.972205,-8.85296,-18.2455,
-0.0930121,-0.18014,-0.261891,0.671441,1.2708,1.53618,
186.271,178.866,171.528,157.413,
-1.31519,-0.281297,1.15945,-18.2455,
-0.101053,-0.171339,-0.211364,1.53618,
193.736,185.099,176.463,167.832,157.413,
-1.71346,-1.78971,-1.82849,-1.53175,-18.2455,
-0.00050714,0.0124122,-0.00918656,-0.0653035,1.53618,
186.652,179.568,172.754,163.785,158.625,157.413,
-1.99459,-1.90876,-0.0811447,-1.13168,-8.87314,-18.2455,
0.0467996,-0.104075,-0.453131,0.617132,1.28024,1.53618,
186.526,179.364,172.285,163.609,157.413,
-1.40097,-0.510711,0.89581,-1.35787,-18.2455,
-0.084806,-0.161215,-0.229733,0.683216,1.53618,
193.736,184.704,175.673,166.641,157.413,
-1.71346,-1.58704,-1.4112,-1.47731,-18.2455,
-0.00050714,-0.022109,-0.0114512,0.0314663,1.53618,
193.736,185.1,176.464,167.833,157.413,
-1.71346,-1.70643,-1.6109,-1.30217,-18.2455,
-0.00050714,-0.00352948,-0.0210009,-0.0529214,1.53618,
186.44,179.187,172.032,163.417,157.413,
-1.45304,-0.632777,0.813113,-1.39511,-18.2455,
-0.0724988,-0.154363,-0.2461,0.690039,1.53618,
186.571,179.422,172.462,163.644,158.641,157.413,
-1.74472,-1.32489,0.310882,-1.28966,-9.00393,-18.2455,
-0.00895821,-0.126558,-0.353308,0.649236,1.27906,1.53618,
193.736,185.859,178.02,170.251,157.413,
-1.71346,-1.42653,-0.597794,0.735275,-18.2455,
-0.00050714,-0.0715915,-0.138353,-0.200791,1.53618,
186.43,179.215,171.994,163.44,158.685,157.413,
-1.09444,0.242685,1.54168,-1.24812,-9.07797,-18.2455,
-0.151218,-0.197939,-0.14067,0.720266,1.27922,1.53618,
193.736,185.072,176.409,167.747,157.413,
-1.71346,-1.65032,-1.5005,-1.31017,-18.2455,
-0.00050714,-0.0131784,-0.0205196,-0.0225306,1.53618,
193.736,177.284,169.08,157.413,
-1.71346,-1.30226,-0.65127,-18.2455,
-0.00050714,-0.0572392,-0.103087,1.53618,
186.581,179.471,172.495,163.633,157.413,
-1.47679,-0.649176,0.949227,-1.05018,-18.2455,
-0.0700467,-0.166146,-0.288804,0.672767,1.53618,
186.591,179.485,172.565,163.591,158.601,157.413,
-1.56518,-0.830408,0.921992,-0.845128,-8.79924,-18.2455,
-0.0514431,-0.165082,-0.341425,0.665648,1.29152,1.53618,
186.148,178.57,171.116,162.906,157.413,
-1.75695,-1.43686,-0.0743908,-2.08839,-18.2455,
-0.00313468,-0.0964,-0.280303,0.698246,1.53618,
193.736,186.18,178.668,171.2,157.413,
-1.71346,-1.36155,-0.467156,0.740484,-18.2455,
-0.00050714,-0.0875506,-0.144431,-0.171148,1.53618,
186.189,178.715,171.417,162.621,158.244,157.413,
-1.37116,-0.278072,1.66717,-0.524945,-8.79035,-18.2455,
-0.0927087,-0.200295,-0.323266,0.73692,1.35673,1.53618,
193.736,177.071,168.756,157.413,
-1.71346,-1.31746,-0.741325,-18.2455,
-0.00050714,-0.0516942,-0.087828,1.53618,
193.736,185.395,177.057,168.739,157.413,
-1.71346,-1.66861,-1.42713,-0.816405,-18.2455,
-0.00050714,-0.0137066,-0.0476632,-0.102377,1.53618,
193.736,178.784,171.443,157.413,
-1.71346,-0.341044,1.26807,-18.2455,
-0.00050714,-0.177095,-0.253104,1.53618,
193.736,184.978,176.221,167.463,157.413,
-1.71346,-1.62284,-1.45568,-1.35571,-18.2455,
-0.00050714,-0.0174513,-0.0179853,-0.00210895,1.53618,
193.736,176.97,168.607,157.413,
-1.71346,-1.5225,-0.959893,-18.2455,
-0.00050714,-0.0398066,-0.0989095,1.53618,
186.266,178.828,171.52,163.02,158.467,157.413,
-1.54951,-0.85388,0.68249,-1.44832,-9.19872,-18.2455,
-0.0504892,-0.143132,-0.278436,0.705435,1.31031,1.53618,
186.348,178.99,171.738,163.263,157.413,
-1.54537,-0.882384,0.519086,-1.6399,-18.2455,
-0.0506478,-0.134727,-0.252744,0.692534,1.53618,
186.321,178.953,171.659,163.197,158.571,157.413,
-1.38777,-0.486525,0.88702,-1.51749,-9.22442,-18.2455,
-0.0850467,-0.156153,-0.213826,0.709987,1.29332,1.53618,
193.736,184.852,175.967,167.083,157.413,
-1.71346,-1.62412,-1.49953,-1.54134,-18.2455,
-0.00050714,-0.0158214,-0.00844095,0.0216343,1.53618,
193.736,186.082,178.46,170.904,157.413,
-1.71346,-1.47486,-0.747968,0.4936,-18.2455,
-0.00050714,-0.0624715,-0.128323,-0.198062,1.53618,
193.736,185.484,177.242,169.004,157.413,
-1.71346,-1.49807,-1.01067,-0.476491,-18.2455,
-0.00050714,-0.0471328,-0.0664595,-0.0584872,1.53618,
186.474,179.248,172.135,163.485,157.413,
-1.50985,-0.772639,0.692837,-1.40525,-18.2455,
-0.0602009,-0.147785,-0.263259,0.680891,1.53618,
193.736,184.862,175.989,167.116,157.413,
-1.71346,-1.66294,-1.55858,-1.45768,-18.2455,
-0.00050714,-0.00980296,-0.0126419,-0.00902386,1.53618,
186.441,179.205,172.057,163.367,158.599,157.413,
-1.34099,-0.327104,1.18356,-1.14467,-9.01066,-18.2455,
-0.0983166,-0.176938,-0.23637,0.701298,1.29215,1.53618,
186.628,179.555,172.742,163.588,158.538,157.413,
-1.66659,-1.02681,0.939201,-0.504162,-8.61145,-18.2455,
-0.03054,-0.167727,-0.412069,0.654029,1.30345,1.53618,
186.477,179.266,172.155,163.472,157.413,
-1.42634,-0.554262,0.926463,-1.2777,-18.2455,
-0.0792515,-0.162129,-0.249139,0.688401,1.53618,
186.199,178.673,171.325,162.901,157.413,
-1.7971,-1.47036,0.129818,-1.6745,-18.2455,
0.00327811,-0.109479,-0.338779,0.691954,1.53618,
186.282,178.877,171.519,163.166,158.587,157.413,
-1.33248,-0.375985,0.88958,-1.66487,-9.31053,-18.2455,
-0.0956929,-0.155319,-0.179386,0.717978,1.28983,1.53618,
193.736,186.181,178.658,171.2,157.413,
-1.71346,-1.46383,-0.721361,0.514181,-18.2455,
-0.00050714,-0.0656275,-0.131205,-0.19724,1.53618,
